timestamp,symbol,open,high,low,close,volume,trade_count,vwap
2023-01-04 15:36:00-05:00,TREND,139.09,140.66,139.09,140.65,3724,27,140.14
2023-01-04 15:37:00-05:00,TREND,140.79,144.06,138.37,141.21,4006,30,141.21
2023-01-04 15:38:00-05:00,TREND,141.38,141.38,138.73,138.84,367,4,139.65
2023-01-04 15:39:00-05:00,TREND,138.96,141.81,138.96,140.83,2259,12,140.53
2023-01-04 15:40:00-05:00,TREND,140.86,140.86,138.8,139.26,2809,25,139.64
2023-01-04 15:41:00-05:00,TREND,139.65,139.93,139.34,139.63,4783,35,139.63
2023-01-04 15:42:00-05:00,TREND,139.97,148.46,139.97,147.0,4011,36,145.15
2023-01-04 15:43:00-05:00,TREND,146.77,147.03,146.48,146.76,2445,13,146.76
2023-01-04 15:44:00-05:00,TREND,146.9,151.68,146.9,150.21,3323,58,149.59
2023-01-04 15:45:00-05:00,TREND,149.96,150.47,145.82,148.14,1890,14,148.14
2023-01-04 15:46:00-05:00,TREND,147.67,148.94,147.21,148.08,13583,99,148.08
2023-01-04 15:47:00-05:00,TREND,148.08,153.47,148.08,153.45,4188,30,151.67
2023-01-04 15:48:00-05:00,TREND,153.3,153.3,151.11,151.57,14686,94,151.99
2023-01-04 15:49:00-05:00,TREND,151.54,157.26,151.54,157.21,10459,52,155.34
2023-01-04 15:50:00-05:00,TREND,156.76,160.45,156.76,159.49,15708,110,158.9
2023-01-04 15:51:00-05:00,TREND,158.86,160.28,155.22,157.74,14387,92,157.74
2023-01-04 15:52:00-05:00,TREND,158.03,161.93,157.64,159.79,8057,134,159.79
2023-01-04 15:53:00-05:00,TREND,160.27,165.52,160.27,162.97,10580,106,162.92
2023-01-04 15:54:00-05:00,TREND,162.03,165.31,162.03,165.05,11455,101,164.13
2023-01-04 15:55:00-05:00,TREND,164.39,164.39,159.49,159.99,4572,69,161.28
2023-01-04 15:56:00-05:00,TREND,160.35,160.35,157.63,157.71,2617,23,158.56
2023-01-04 15:57:00-05:00,TREND,157.9,158.28,155.67,156.97,5328,77,156.97
2023-01-04 15:58:00-05:00,TREND,157.65,158.39,155.17,156.78,12265,197,156.78
2023-01-04 15:59:00-05:00,TREND,156.74,159.01,156.74,158.78,5201,27,158.17
2023-01-05 09:30:00-05:00,TREND,159.01,160.58,158.17,159.38,10813,81,159.38
2023-01-05 09:31:00-05:00,TREND,159.43,159.43,153.05,155.21,17049,250,155.9
2023-01-05 09:32:00-05:00,TREND,155.2,157.92,154.95,156.44,11728,90,156.44
2023-01-05 09:33:00-05:00,TREND,156.92,159.88,156.92,158.4,10990,106,158.4
2023-01-05 09:34:00-05:00,TREND,158.86,162.87,157.57,160.22,2540,30,160.22
2023-01-05 09:35:00-05:00,TREND,160.4,164.1,160.4,163.77,10023,69,162.76
2023-01-05 09:36:00-05:00,TREND,163.57,168.83,163.57,166.56,7676,51,166.33
2023-01-05 09:37:00-05:00,TREND,167.05,169.02,167.05,168.13,12580,66,168.07
2023-01-05 09:38:00-05:00,TREND,168.11,168.64,167.24,167.94,16140,194,167.94
2023-01-05 09:39:00-05:00,TREND,167.4,167.4,162.32,162.49,3289,39,164.07
2023-01-05 09:40:00-05:00,TREND,162.75,164.43,162.75,163.94,12680,86,163.7
2023-01-05 09:41:00-05:00,TREND,163.61,165.65,163.61,164.66,9166,95,164.64
2023-01-05 09:42:00-05:00,TREND,164.42,166.89,164.3,165.59,5250,31,165.59
2023-01-05 09:43:00-05:00,TREND,166.29,166.29,159.54,161.46,16315,101,162.42
2023-01-05 09:44:00-05:00,TREND,161.45,161.45,157.86,158.04,8474,47,159.12
2023-01-05 09:45:00-05:00,TREND,158.27,161.72,158.27,161.45,708,7,160.48
2023-01-05 09:46:00-05:00,TREND,161.32,161.49,161.23,161.35,2490,12,161.35
2023-01-05 09:47:00-05:00,TREND,161.84,164.11,161.84,163.61,2816,19,163.19
2023-01-05 09:48:00-05:00,TREND,163.45,163.91,163.45,163.75,1971,17,163.7
2023-01-05 09:49:00-05:00,TREND,164.45,165.55,162.21,163.88,2112,35,163.88
2023-01-05 09:50:00-05:00,TREND,164.5,167.73,164.5,167.03,979,9,166.42
2023-01-05 09:51:00-05:00,TREND,167.63,167.63,165.12,165.36,3889,40,166.03
2023-01-05 09:52:00-05:00,TREND,166.18,168.23,163.2,165.71,3663,23,165.71
2023-01-05 09:53:00-05:00,TREND,165.93,165.93,164.2,164.22,1447,9,164.79
2023-01-05 09:54:00-05:00,TREND,164.06,165.86,159.83,162.85,3732,41,162.85
2023-01-05 09:55:00-05:00,TREND,163.24,163.24,161.08,161.88,3235,33,162.07
2023-01-05 09:56:00-05:00,TREND,162.03,163.63,161.63,162.64,2419,12,162.64
2023-01-05 09:57:00-05:00,TREND,162.84,162.84,160.81,161.13,4010,35,161.6
2023-01-05 09:58:00-05:00,TREND,161.04,165.72,161.04,165.26,2462,13,164.01
2023-01-05 09:59:00-05:00,TREND,165.85,165.85,160.15,162.37,5433,29,162.79
2023-01-05 10:00:00-05:00,TREND,162.26,162.82,160.79,161.8,1454,17,161.8
2023-01-05 10:01:00-05:00,TREND,161.84,161.84,160.06,160.42,1723,9,160.77
2023-01-05 10:02:00-05:00,TREND,160.09,165.85,160.09,165.17,1750,14,163.71
2023-01-05 10:03:00-05:00,TREND,165.44,166.01,165.44,165.87,4515,27,165.77
2023-01-05 10:04:00-05:00,TREND,165.91,171.18,165.91,169.37,3368,24,168.83
2023-01-05 10:05:00-05:00,TREND,169.87,169.87,163.81,164.45,3334,18,166.04
2023-01-05 10:06:00-05:00,TREND,164.39,165.79,164.39,165.37,2595,35,165.18
2023-01-05 10:07:00-05:00,TREND,165.31,171.08,165.31,168.37,2459,23,168.25
2023-01-05 10:08:00-05:00,TREND,168.35,172.79,164.6,168.7,5530,90,168.7
2023-01-05 10:09:00-05:00,TREND,169.12,177.11,167.63,172.37,1640,31,172.37
2023-01-05 10:10:00-05:00,TREND,172.15,173.57,167.71,170.64,2075,13,170.64
2023-01-05 10:11:00-05:00,TREND,170.32,176.23,170.32,175.57,2962,18,174.03
2023-01-05 10:12:00-05:00,TREND,175.98,183.94,175.98,183.86,2956,14,181.27
2023-01-05 10:13:00-05:00,TREND,183.34,183.34,182.02,182.58,2747,19,182.65
2023-01-05 10:14:00-05:00,TREND,182.66,182.66,180.58,181.01,3083,19,181.42
2023-01-05 10:15:00-05:00,TREND,180.78,188.31,180.78,186.39,1685,22,185.15
2023-01-05 10:16:00-05:00,TREND,186.26,194.87,186.26,192.41,2465,38,191.18
2023-01-05 10:17:00-05:00,TREND,192.18,194.04,186.88,190.46,2170,19,190.46
2023-01-05 10:18:00-05:00,TREND,190.09,190.74,187.07,188.91,2067,17,188.91
2023-01-05 10:19:00-05:00,TREND,189.23,189.35,186.44,187.89,1332,13,187.89
2023-01-05 10:20:00-05:00,TREND,187.79,187.79,180.68,182.95,4962,38,183.8
2023-01-05 10:21:00-05:00,TREND,182.96,182.96,178.52,179.66,5439,102,180.39
2023-01-05 10:22:00-05:00,TREND,179.58,179.58,174.36,176.13,5167,31,176.69
2023-01-05 10:23:00-05:00,TREND,176.44,178.6,168.39,173.5,780,6,173.5
2023-01-05 10:24:00-05:00,TREND,173.62,177.03,169.8,173.42,1420,16,173.42
2023-01-05 10:25:00-05:00,TREND,173.74,175.45,173.09,174.27,6059,41,174.27
2023-01-05 10:26:00-05:00,TREND,174.3,179.87,174.3,179.8,6423,97,177.99
2023-01-05 10:27:00-05:00,TREND,179.61,179.61,173.63,176.29,6098,67,176.51
2023-01-05 10:28:00-05:00,TREND,176.01,181.55,176.01,179.84,2025,18,179.14
2023-01-05 10:29:00-05:00,TREND,179.42,181.71,176.51,179.12,1837,28,179.12
2023-01-05 10:30:00-05:00,TREND,178.74,181.48,176.47,178.97,3549,21,178.97
2023-01-05 10:31:00-05:00,TREND,178.63,182.57,178.63,181.46,1581,17,180.88
2023-01-05 10:32:00-05:00,TREND,181.09,181.09,176.12,177.47,2841,15,178.22
2023-01-05 10:33:00-05:00,TREND,177.71,180.32,177.44,178.88,1846,10,178.88
2023-01-05 10:34:00-05:00,TREND,179.17,182.94,176.09,179.51,2386,13,179.51
2023-01-05 10:35:00-05:00,TREND,179.7,182.37,179.7,181.33,1205,7,181.13
2023-01-05 10:36:00-05:00,TREND,181.29,185.49,179.37,182.43,4625,45,182.43
2023-01-05 10:37:00-05:00,TREND,182.63,192.68,182.63,191.65,2193,24,188.99
2023-01-05 10:38:00-05:00,TREND,192.2,192.2,187.81,189.28,3943,29,189.75
2023-01-05 10:39:00-05:00,TREND,188.98,188.98,186.16,187.31,5278,51,187.49
2023-01-05 10:40:00-05:00,TREND,187.51,187.51,184.06,185.04,6708,76,185.54
2023-01-05 10:41:00-05:00,TREND,184.69,184.69,181.54,183.04,1811,32,183.1
2023-01-05 10:42:00-05:00,TREND,183.0,183.0,180.53,180.77,2993,19,181.43
2023-01-05 10:43:00-05:00,TREND,180.91,186.09,180.91,185.16,3276,23,184.05
2023-01-05 10:44:00-05:00,TREND,184.31,191.02,184.31,190.54,5729,40,188.62
2023-01-05 10:45:00-05:00,TREND,190.37,190.37,187.88,188.42,2925,21,188.89
2023-01-05 10:46:00-05:00,TREND,188.37,188.37,182.73,185.35,4788,26,185.48
2023-01-05 10:47:00-05:00,TREND,185.38,188.6,185.38,187.16,3433,18,187.04
2023-01-05 10:48:00-05:00,TREND,187.5,187.5,184.41,185.15,3019,17,185.69
2023-01-05 10:49:00-05:00,TREND,185.95,189.38,185.72,187.55,2575,24,187.55
2023-01-05 10:50:00-05:00,TREND,187.78,189.13,187.59,188.36,2574,26,188.36
2023-01-05 10:51:00-05:00,TREND,188.32,188.32,182.33,182.78,2575,19,184.47
2023-01-05 10:52:00-05:00,TREND,182.84,191.11,182.84,188.56,1100,17,187.51
2023-01-05 10:53:00-05:00,TREND,187.89,196.56,187.89,195.51,1869,11,193.33
2023-01-05 10:54:00-05:00,TREND,195.39,196.49,189.86,193.17,2885,36,193.17
2023-01-05 10:55:00-05:00,TREND,193.55,193.55,191.03,191.73,4920,57,192.1
2023-01-05 10:56:00-05:00,TREND,191.74,194.0,191.74,192.88,3273,56,192.86
2023-01-05 10:57:00-05:00,TREND,193.29,196.15,192.28,194.22,1435,20,194.22
2023-01-05 10:58:00-05:00,TREND,194.03,197.21,194.03,196.84,3344,21,196.03
2023-01-05 10:59:00-05:00,TREND,197.12,205.7,197.12,204.96,5818,98,202.59
2023-01-05 11:00:00-05:00,TREND,205.93,206.77,201.8,204.28,2856,24,204.28
2023-01-05 11:01:00-05:00,TREND,204.18,204.18,200.37,201.1,2437,13,201.88
2023-01-05 11:02:00-05:00,TREND,201.11,201.97,189.38,195.67,3626,27,195.67
2023-01-05 11:03:00-05:00,TREND,195.75,195.75,191.66,192.88,5289,35,193.42
2023-01-05 11:04:00-05:00,TREND,192.67,194.29,191.3,192.8,4940,39,192.8
2023-01-05 11:05:00-05:00,TREND,192.53,200.75,192.53,199.89,1775,30,197.72
2023-01-05 11:06:00-05:00,TREND,199.4,199.4,196.95,197.88,3171,19,198.07
2023-01-05 11:07:00-05:00,TREND,197.3,200.77,196.85,198.81,3732,26,198.81
2023-01-05 11:08:00-05:00,TREND,199.02,200.4,197.18,198.8,3022,20,198.8
2023-01-05 11:09:00-05:00,TREND,198.51,206.34,198.51,203.62,1965,23,202.82
2023-01-05 11:10:00-05:00,TREND,204.34,215.49,204.34,214.24,2307,23,211.35
2023-01-05 11:11:00-05:00,TREND,214.44,214.67,209.37,212.02,3212,17,212.02
2023-01-05 11:12:00-05:00,TREND,212.33,212.33,208.55,210.0,2046,17,210.29
2023-01-05 11:13:00-05:00,TREND,210.61,217.46,210.61,214.49,2489,16,214.19
2023-01-05 11:14:00-05:00,TREND,214.86,219.34,214.86,217.48,2391,41,217.22
2023-01-05 11:15:00-05:00,TREND,217.74,229.14,217.74,225.71,1565,19,224.21
2023-01-05 11:16:00-05:00,TREND,226.3,231.06,225.78,228.43,3997,62,228.43
2023-01-05 11:17:00-05:00,TREND,228.38,228.81,224.87,226.83,3335,16,226.83
2023-01-05 11:18:00-05:00,TREND,226.53,231.92,226.53,229.59,2648,44,229.35
2023-01-05 11:19:00-05:00,TREND,229.18,238.81,229.18,234.8,990,8,234.26
2023-01-05 11:20:00-05:00,TREND,235.4,239.91,235.4,238.74,886,7,238.02
2023-01-05 11:21:00-05:00,TREND,238.51,242.14,238.51,241.23,1410,17,240.62
2023-01-05 11:22:00-05:00,TREND,240.25,247.65,240.25,246.48,3392,21,244.8
2023-01-05 11:23:00-05:00,TREND,246.52,253.02,246.52,252.38,3088,28,250.64
2023-01-05 11:24:00-05:00,TREND,252.98,261.34,252.98,259.51,2520,25,257.94
2023-01-05 11:25:00-05:00,TREND,259.34,264.58,259.34,262.96,694,9,262.3
2023-01-05 11:26:00-05:00,TREND,263.26,264.29,260.0,262.15,1822,12,262.15
2023-01-05 11:27:00-05:00,TREND,262.3,264.02,261.94,262.98,1563,10,262.98
2023-01-05 11:28:00-05:00,TREND,262.96,271.55,262.96,269.47,1215,6,268.0
2023-01-05 11:29:00-05:00,TREND,269.68,269.68,261.57,265.16,3211,21,265.47
2023-01-05 11:30:00-05:00,TREND,264.63,268.16,264.63,267.2,6064,44,266.66
2023-01-05 11:31:00-05:00,TREND,266.92,267.44,262.89,265.16,2918,39,265.16
2023-01-05 11:32:00-05:00,TREND,265.53,266.28,264.48,265.38,1345,24,265.38
2023-01-05 11:33:00-05:00,TREND,264.82,273.1,264.82,272.32,1790,17,270.08
2023-01-05 11:34:00-05:00,TREND,272.96,275.7,271.13,273.42,6021,102,273.42
2023-01-05 11:35:00-05:00,TREND,273.6,275.04,272.43,273.74,5649,80,273.74
2023-01-05 11:36:00-05:00,TREND,274.34,274.34,265.14,266.45,2688,28,268.64
2023-01-05 11:37:00-05:00,TREND,266.0,272.45,266.0,270.52,4218,31,269.66
2023-01-05 11:38:00-05:00,TREND,269.99,281.42,266.8,274.1,910,5,274.1
2023-01-05 11:39:00-05:00,TREND,273.54,286.41,273.54,286.29,1847,25,282.08
2023-01-05 11:40:00-05:00,TREND,286.16,286.16,284.35,284.6,2016,29,285.04
2023-01-05 11:41:00-05:00,TREND,284.09,292.68,279.16,285.92,1562,18,285.92
2023-01-05 11:42:00-05:00,TREND,284.82,288.52,284.82,287.41,2827,22,286.92
2023-01-05 11:43:00-05:00,TREND,286.26,301.21,286.26,296.7,3216,64,294.72
2023-01-05 11:44:00-05:00,TREND,297.11,297.11,296.02,296.2,5282,32,296.44
2023-01-05 11:45:00-05:00,TREND,296.65,300.59,295.28,297.93,4717,37,297.93
2023-01-05 11:46:00-05:00,TREND,296.79,301.66,296.79,301.64,1251,18,300.02
2023-01-05 11:47:00-05:00,TREND,301.0,304.74,300.96,302.85,1586,10,302.85
2023-01-05 11:48:00-05:00,TREND,303.04,304.87,295.59,300.23,2695,42,300.23
2023-01-05 11:49:00-05:00,TREND,299.64,301.64,299.64,301.46,2449,14,300.91
2023-01-05 11:50:00-05:00,TREND,301.93,309.37,301.93,308.08,1057,19,306.46
2023-01-05 11:51:00-05:00,TREND,307.49,307.49,301.51,301.9,1971,10,303.63
2023-01-05 11:52:00-05:00,TREND,302.95,307.76,297.77,302.77,4015,32,302.77
2023-01-05 11:53:00-05:00,TREND,301.99,301.99,295.54,298.63,2824,21,298.72
2023-01-05 11:54:00-05:00,TREND,297.95,312.98,297.95,305.91,1860,10,305.62
2023-01-05 11:55:00-05:00,TREND,305.81,305.81,294.55,296.81,2509,16,299.06
2023-01-05 11:56:00-05:00,TREND,296.35,297.77,289.38,293.57,2500,37,293.57
2023-01-05 11:57:00-05:00,TREND,292.86,296.85,292.86,295.87,3064,24,295.2
2023-01-05 11:58:00-05:00,TREND,296.28,307.95,296.28,305.36,2009,10,303.2
2023-01-05 11:59:00-05:00,TREND,304.37,305.55,304.37,305.02,2552,15,304.98
2023-01-05 12:00:00-05:00,TREND,304.99,304.99,300.21,301.73,6251,32,302.3
2023-01-05 12:01:00-05:00,TREND,302.59,318.21,302.59,313.36,3391,19,311.39
2023-01-05 12:02:00-05:00,TREND,314.41,314.41,302.84,304.49,4819,29,307.24
2023-01-05 12:03:00-05:00,TREND,303.67,303.67,291.43,291.46,4458,38,295.52
2023-01-05 12:04:00-05:00,TREND,291.53,294.52,291.53,294.11,3881,35,293.38
2023-01-05 12:05:00-05:00,TREND,294.54,294.54,290.62,291.24,940,5,292.13
2023-01-05 12:06:00-05:00,TREND,290.2,290.2,283.9,285.41,4386,23,286.5
2023-01-05 12:07:00-05:00,TREND,285.53,292.46,285.53,289.55,5070,42,289.18
2023-01-05 12:08:00-05:00,TREND,289.07,292.12,289.07,291.04,4738,30,290.75
2023-01-05 12:09:00-05:00,TREND,290.29,291.59,284.1,287.84,4801,24,287.84
2023-01-05 12:10:00-05:00,TREND,286.82,286.82,277.48,280.63,5676,31,281.64
2023-01-05 12:11:00-05:00,TREND,280.58,288.18,280.58,285.65,5863,39,284.8
2023-01-05 12:12:00-05:00,TREND,286.17,290.0,286.17,289.44,1494,11,288.53
2023-01-05 12:13:00-05:00,TREND,288.92,291.95,285.93,288.93,3665,23,288.93
2023-01-05 12:14:00-05:00,TREND,289.71,301.48,289.71,299.88,1921,16,297.02
2023-01-05 12:15:00-05:00,TREND,300.51,300.51,293.42,293.6,2182,11,295.83
2023-01-05 12:16:00-05:00,TREND,293.73,293.73,284.22,284.85,2990,17,287.6
2023-01-05 12:17:00-05:00,TREND,284.8,284.8,280.45,281.0,6270,35,282.08
2023-01-05 12:18:00-05:00,TREND,281.53,282.75,278.86,280.81,6462,113,280.81
2023-01-05 12:19:00-05:00,TREND,281.23,284.23,280.26,282.24,2136,28,282.24
2023-01-05 12:20:00-05:00,TREND,283.11,283.11,279.04,280.95,1176,7,281.03
2023-01-05 12:21:00-05:00,TREND,281.56,288.58,277.42,283.0,4087,21,283.0
2023-01-05 12:22:00-05:00,TREND,283.13,283.13,273.49,276.07,1110,11,277.56
2023-01-05 12:23:00-05:00,TREND,275.58,287.21,275.58,284.22,1645,13,282.33
2023-01-05 12:24:00-05:00,TREND,284.83,285.69,281.95,283.83,3459,22,283.83
2023-01-05 12:25:00-05:00,TREND,283.67,293.26,283.67,290.3,3091,29,289.08
2023-01-05 12:26:00-05:00,TREND,289.79,294.01,289.79,292.36,3304,26,292.05
2023-01-05 12:27:00-05:00,TREND,292.22,295.93,292.22,295.12,1518,9,294.42
2023-01-05 12:28:00-05:00,TREND,296.13,300.07,296.13,298.57,6128,43,298.25
2023-01-05 12:29:00-05:00,TREND,298.12,301.68,298.12,301.32,2134,13,300.37
2023-01-05 12:30:00-05:00,TREND,301.6,307.47,301.6,305.29,2783,35,304.79
2023-01-05 12:31:00-05:00,TREND,305.49,315.85,305.49,313.6,770,6,311.65
2023-01-05 12:32:00-05:00,TREND,313.0,317.95,311.85,314.9,968,12,314.9
2023-01-05 12:33:00-05:00,TREND,314.29,327.55,311.4,319.47,2879,21,319.47
2023-01-05 12:34:00-05:00,TREND,319.37,324.0,313.95,318.97,3699,21,318.97
2023-01-05 12:35:00-05:00,TREND,319.46,331.2,319.46,328.37,3824,20,326.35
2023-01-05 12:36:00-05:00,TREND,329.32,329.32,319.35,324.04,3801,34,324.24
2023-01-05 12:37:00-05:00,TREND,323.29,339.52,323.29,335.99,4658,23,332.94
2023-01-05 12:38:00-05:00,TREND,334.5,338.12,333.49,335.8,3260,40,335.8
2023-01-05 12:39:00-05:00,TREND,336.07,336.07,323.35,326.41,1983,10,328.61
2023-01-05 12:40:00-05:00,TREND,326.6,330.22,324.42,327.32,3214,33,327.32
2023-01-05 12:41:00-05:00,TREND,327.03,329.22,316.72,322.97,1325,20,322.97
2023-01-05 12:42:00-05:00,TREND,322.95,328.63,322.95,328.52,2193,24,326.7
2023-01-05 12:43:00-05:00,TREND,327.86,329.16,319.51,324.33,4333,32,324.33
2023-01-05 12:44:00-05:00,TREND,325.22,325.22,320.56,321.53,3115,29,322.44
2023-01-05 12:45:00-05:00,TREND,321.96,321.96,308.64,309.68,2097,26,313.43
2023-01-05 12:46:00-05:00,TREND,309.52,309.52,306.92,306.96,2440,13,307.8
2023-01-05 12:47:00-05:00,TREND,307.32,307.32,290.48,292.5,1599,8,296.77
2023-01-05 12:48:00-05:00,TREND,292.59,292.59,278.81,283.45,1871,16,284.95
2023-01-05 12:49:00-05:00,TREND,283.6,289.63,283.6,287.86,4716,32,287.03
2023-01-05 12:50:00-05:00,TREND,288.21,293.36,288.21,292.48,4271,32,291.36
2023-01-05 12:51:00-05:00,TREND,292.25,296.19,292.25,295.05,1117,11,294.51
2023-01-05 12:52:00-05:00,TREND,295.01,296.05,282.9,289.47,5198,49,289.47
2023-01-05 12:53:00-05:00,TREND,288.09,291.25,287.26,289.25,2971,28,289.25
2023-01-05 12:54:00-05:00,TREND,288.18,290.88,287.74,289.31,3128,16,289.31
2023-01-05 12:55:00-05:00,TREND,289.09,289.09,282.5,282.74,935,14,284.78
2023-01-05 12:56:00-05:00,TREND,283.44,296.75,283.44,291.44,4501,46,290.54
2023-01-05 12:57:00-05:00,TREND,291.3,299.17,291.3,296.68,3483,19,295.71
2023-01-05 12:58:00-05:00,TREND,296.98,299.53,291.33,295.44,4100,37,295.44
2023-01-05 12:59:00-05:00,TREND,296.78,296.78,295.53,295.66,1047,8,295.98
2023-01-05 13:00:00-05:00,TREND,296.61,297.1,296.61,296.96,1253,14,296.9
2023-01-05 13:01:00-05:00,TREND,296.24,296.24,282.08,285.15,2041,13,287.82
2023-01-05 13:02:00-05:00,TREND,284.32,284.69,282.92,283.81,3799,38,283.81
2023-01-05 13:03:00-05:00,TREND,282.89,282.89,279.35,280.02,3779,35,280.75
2023-01-05 13:04:00-05:00,TREND,280.03,280.03,274.41,274.53,833,11,276.33
2023-01-05 13:05:00-05:00,TREND,274.67,278.55,267.57,273.06,8310,61,273.06
2023-01-05 13:06:00-05:00,TREND,273.16,287.58,273.16,283.13,2172,24,281.28
2023-01-05 13:07:00-05:00,TREND,283.65,290.23,283.45,286.84,4812,63,286.84
2023-01-05 13:08:00-05:00,TREND,286.4,286.4,282.65,283.65,2727,16,284.23
2023-01-05 13:09:00-05:00,TREND,283.69,288.59,283.69,286.97,4411,46,286.41
2023-01-05 13:10:00-05:00,TREND,287.99,296.45,287.99,295.19,3222,25,293.22
2023-01-05 13:11:00-05:00,TREND,295.22,303.18,295.22,300.77,1778,23,299.72
2023-01-05 13:12:00-05:00,TREND,300.92,301.78,300.62,301.21,4537,67,301.21
2023-01-05 13:13:00-05:00,TREND,300.48,300.48,297.13,297.4,1394,7,298.34
2023-01-05 13:14:00-05:00,TREND,296.83,302.98,296.83,301.64,4417,43,300.49
2023-01-05 13:15:00-05:00,TREND,301.99,305.51,301.99,304.1,5723,32,303.86
2023-01-05 13:16:00-05:00,TREND,303.61,310.27,303.61,309.67,2759,24,307.85
2023-01-05 13:17:00-05:00,TREND,310.39,314.04,310.39,313.7,3862,27,312.71
2023-01-05 13:18:00-05:00,TREND,313.51,324.09,313.51,320.43,4570,52,319.35
2023-01-05 13:19:00-05:00,TREND,321.25,321.25,314.19,317.09,2096,12,317.51
2023-01-05 13:20:00-05:00,TREND,317.11,326.45,317.11,325.63,6480,67,323.07
2023-01-05 13:21:00-05:00,TREND,325.75,327.19,325.75,327.0,3816,39,326.65
2023-01-05 13:22:00-05:00,TREND,328.16,341.69,328.16,340.93,2323,17,336.93
2023-01-05 13:23:00-05:00,TREND,341.53,341.53,332.39,336.34,2993,18,336.75
2023-01-05 13:24:00-05:00,TREND,336.26,348.6,336.26,348.3,5091,42,344.39
2023-01-05 13:25:00-05:00,TREND,348.71,351.64,347.88,349.76,5019,51,349.76
2023-01-05 13:26:00-05:00,TREND,349.29,357.15,333.48,345.32,2562,20,345.32
2023-01-05 13:27:00-05:00,TREND,345.39,346.41,337.72,342.07,1665,9,342.07
2023-01-05 13:28:00-05:00,TREND,342.48,342.48,337.86,339.97,3432,25,340.1
2023-01-05 13:29:00-05:00,TREND,341.57,344.52,341.35,342.94,1123,7,342.94
2023-01-05 13:30:00-05:00,TREND,342.02,348.58,342.02,346.63,873,11,345.74
2023-01-05 13:31:00-05:00,TREND,348.13,348.13,340.45,342.75,4998,25,343.77
2023-01-05 13:32:00-05:00,TREND,342.63,344.12,341.21,342.66,2380,15,342.66
2023-01-05 13:33:00-05:00,TREND,341.72,358.2,341.72,357.74,4727,81,352.55
2023-01-05 13:34:00-05:00,TREND,358.13,376.98,358.13,370.4,3446,38,368.51
2023-01-05 13:35:00-05:00,TREND,370.38,376.21,370.38,373.74,3821,29,373.44
2023-01-05 13:36:00-05:00,TREND,374.68,375.05,373.15,374.11,2686,28,374.11
2023-01-05 13:37:00-05:00,TREND,373.75,375.23,373.75,375.08,1053,7,374.69
2023-01-05 13:38:00-05:00,TREND,374.31,381.69,374.31,379.8,1213,6,378.6
2023-01-05 13:39:00-05:00,TREND,379.89,379.89,370.02,372.21,4691,93,374.04
2023-01-05 13:40:00-05:00,TREND,372.57,372.57,368.84,370.38,2190,17,370.59
2023-01-05 13:41:00-05:00,TREND,370.24,370.24,352.48,358.3,3286,31,360.35
2023-01-05 13:42:00-05:00,TREND,358.5,361.83,358.5,361.25,3708,29,360.53
2023-01-05 13:43:00-05:00,TREND,362.04,372.86,359.23,366.05,1365,24,366.05
2023-01-05 13:44:00-05:00,TREND,366.71,366.71,362.13,362.61,5432,68,363.82
2023-01-05 13:45:00-05:00,TREND,362.88,376.05,362.88,374.29,2227,22,371.07
2023-01-05 13:46:00-05:00,TREND,374.46,374.46,362.8,365.31,4629,63,367.52
2023-01-05 13:47:00-05:00,TREND,365.3,365.3,349.42,354.85,3850,37,356.53
2023-01-05 13:48:00-05:00,TREND,354.58,361.45,351.6,356.53,1355,7,356.53
2023-01-05 13:49:00-05:00,TREND,356.59,368.1,356.59,364.15,1860,23,362.95
2023-01-05 13:50:00-05:00,TREND,363.59,381.32,363.59,376.71,5709,77,373.88
2023-01-05 13:51:00-05:00,TREND,375.66,375.66,371.47,373.36,2852,26,373.49
2023-01-05 13:52:00-05:00,TREND,372.62,387.62,372.62,381.59,2320,20,380.61
2023-01-05 13:53:00-05:00,TREND,381.06,393.62,369.15,381.38,1774,23,381.38
2023-01-05 13:54:00-05:00,TREND,380.85,381.37,378.94,380.16,2765,49,380.16
2023-01-05 13:55:00-05:00,TREND,381.09,388.84,381.09,387.02,2134,14,385.66
2023-01-05 13:56:00-05:00,TREND,386.1,393.04,386.1,392.2,2822,15,390.44
2023-01-05 13:57:00-05:00,TREND,393.23,393.23,373.44,380.1,4564,24,382.26
2023-01-05 13:58:00-05:00,TREND,379.59,391.81,379.59,391.59,2647,37,387.66
2023-01-05 13:59:00-05:00,TREND,391.04,404.38,391.04,402.64,7747,64,399.35
2023-01-05 14:00:00-05:00,TREND,401.93,401.93,395.34,397.72,1000,11,398.33
2023-01-05 14:01:00-05:00,TREND,397.42,404.03,397.42,400.97,5104,57,400.81
2023-01-05 14:02:00-05:00,TREND,401.39,411.36,398.73,405.05,3948,24,405.05
2023-01-05 14:03:00-05:00,TREND,404.81,408.07,404.81,407.26,5592,77,406.71
2023-01-05 14:04:00-05:00,TREND,408.56,408.56,399.31,402.89,1709,19,403.59
2023-01-05 14:05:00-05:00,TREND,402.88,404.27,390.95,397.61,5691,61,397.61
2023-01-05 14:06:00-05:00,TREND,397.4,399.28,395.71,397.49,4088,23,397.49
2023-01-05 14:07:00-05:00,TREND,397.05,407.96,397.05,407.02,1406,18,404.01
2023-01-05 14:08:00-05:00,TREND,405.44,417.6,405.44,411.57,2426,14,411.54
2023-01-05 14:09:00-05:00,TREND,412.02,412.02,406.22,408.62,1161,6,408.95
